best_epoch,best_loss,final_epoch,patience,module,module__num_units,module__activation,optimizer,lr
500,8.83272167528601e-05,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0005
499,0.0007293699918764,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0005
498,0.0007040904781176,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0005
495,6.57810163539801e-05,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0005
499,0.0007381161849044,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0005
472,0.0007137559191782,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0005
480,6.698638602201028e-05,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0005
500,0.0012316025587246,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0005
500,0.0011372771899658,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0005
500,9.793605143366044e-05,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0005
500,0.0007237198807007,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0005
496,0.0007081717887818,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0005
491,6.653009709326376e-05,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0005
486,0.0007310483645181,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0005
489,0.0007056725320489,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0005
455,6.643947600716789e-05,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0005
500,0.001206260470546,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0005
500,0.0011137527339739,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0005
500,0.0001149249672494,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0005
497,0.0007261505615981,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0005
487,0.0007053032742252,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0005
498,6.620470779981849e-05,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0005
7,0.0012304442137934,107,100,SimpleNeuralNet,10,function,Adam,0.0005
3,0.001124772639702,103,100,SimpleNeuralNet,10,function,Adam,0.0005
2,8.390085112722535e-05,102,100,SimpleNeuralNet,10,function,Adam,0.0005
500,0.0013295118383059,500,100,SimpleNeuralNet,10,function,SGD,0.0005
500,0.0011280104472881,500,100,SimpleNeuralNet,10,function,SGD,0.0005
500,8.519807841092838e-05,500,100,SimpleNeuralNet,10,function,SGD,0.0005
6,0.0012268053950292,106,100,SimpleNeuralNet,10,function,NAdam,0.0005
4,0.0011248550906955,104,100,SimpleNeuralNet,10,function,NAdam,0.0005
5,8.384915806160905e-05,105,100,SimpleNeuralNet,10,function,NAdam,0.0005
7,0.0012311147061144,107,100,SimpleNeuralNet,15,function,Adam,0.0005
5,0.0011252900800873,105,100,SimpleNeuralNet,15,function,Adam,0.0005
2,8.393746462822692e-05,102,100,SimpleNeuralNet,15,function,Adam,0.0005
255,0.0012235204713281,355,100,SimpleNeuralNet,15,function,SGD,0.0005
394,0.001122222860616,494,100,SimpleNeuralNet,15,function,SGD,0.0005
256,8.360996875353603e-05,356,100,SimpleNeuralNet,15,function,SGD,0.0005
7,0.0012296694277537,107,100,SimpleNeuralNet,15,function,NAdam,0.0005
4,0.0011234626374881,104,100,SimpleNeuralNet,15,function,NAdam,0.0005
4,8.38465180221103e-05,104,100,SimpleNeuralNet,15,function,NAdam,0.0005
8,0.0012316102163514,108,100,SimpleNeuralNet,20,function,Adam,0.0005
3,0.0011259344259093,103,100,SimpleNeuralNet,20,function,Adam,0.0005
2,8.421747481559312e-05,102,100,SimpleNeuralNet,20,function,Adam,0.0005
500,0.001225938531898,500,100,SimpleNeuralNet,20,function,SGD,0.0005
259,0.0011222454064897,359,100,SimpleNeuralNet,20,function,SGD,0.0005
253,8.361059710152536e-05,353,100,SimpleNeuralNet,20,function,SGD,0.0005
8,0.001230913750701,108,100,SimpleNeuralNet,20,function,NAdam,0.0005
2,0.001124529053114,102,100,SimpleNeuralNet,20,function,NAdam,0.0005
3,8.390998108357614e-05,103,100,SimpleNeuralNet,20,function,NAdam,0.0005
8,0.0012314346000586,108,100,SimpleNeuralNet,25,function,Adam,0.0005
2,0.0011272930478214,102,100,SimpleNeuralNet,25,function,Adam,0.0005
2,8.408034054135875e-05,102,100,SimpleNeuralNet,25,function,Adam,0.0005
500,0.001228130474477,500,100,SimpleNeuralNet,25,function,SGD,0.0005
163,0.0011222386665221,263,100,SimpleNeuralNet,25,function,SGD,0.0005
276,8.361160193865511e-05,376,100,SimpleNeuralNet,25,function,SGD,0.0005
3,0.0012308325360449,103,100,SimpleNeuralNet,25,function,NAdam,0.0005
2,0.0011258137194686,102,100,SimpleNeuralNet,25,function,NAdam,0.0005
3,8.3965778097302e-05,103,100,SimpleNeuralNet,25,function,NAdam,0.0005
3,0.001229308464329,103,100,SimpleNeuralNet,30,function,Adam,0.0005
3,0.0011322961885937,103,100,SimpleNeuralNet,30,function,Adam,0.0005
2,8.404767797869782e-05,102,100,SimpleNeuralNet,30,function,Adam,0.0005
489,0.001223752324186,500,100,SimpleNeuralNet,30,function,SGD,0.0005
293,0.001122244545082,393,100,SimpleNeuralNet,30,function,SGD,0.0005
164,8.361280425360403e-05,264,100,SimpleNeuralNet,30,function,SGD,0.0005
2,0.0012287388472103,102,100,SimpleNeuralNet,30,function,NAdam,0.0005
3,0.0011259247300219,103,100,SimpleNeuralNet,30,function,NAdam,0.0005
2,8.436010736842475e-05,102,100,SimpleNeuralNet,30,function,NAdam,0.0005
2,0.0012332360464267,102,100,SimpleNeuralNet,35,function,Adam,0.0005
3,0.0011291777217603,103,100,SimpleNeuralNet,35,function,Adam,0.0005
2,8.433605530012066e-05,102,100,SimpleNeuralNet,35,function,Adam,0.0005
499,0.0012238995165472,500,100,SimpleNeuralNet,35,function,SGD,0.0005
143,0.001122250741716,243,100,SimpleNeuralNet,35,function,SGD,0.0005
219,8.361071839852732e-05,319,100,SimpleNeuralNet,35,function,SGD,0.0005
2,0.0012360123100312,102,100,SimpleNeuralNet,35,function,NAdam,0.0005
2,0.0011303839745348,102,100,SimpleNeuralNet,35,function,NAdam,0.0005
2,8.418790609887585e-05,102,100,SimpleNeuralNet,35,function,NAdam,0.0005
2,0.0012294125098702,102,100,SimpleNeuralNet,40,function,Adam,0.0005
2,0.00112913003133,102,100,SimpleNeuralNet,40,function,Adam,0.0005
3,8.408245892007502e-05,103,100,SimpleNeuralNet,40,function,Adam,0.0005
428,0.0012235332379828,500,100,SimpleNeuralNet,40,function,SGD,0.0005
123,0.0011222541971104,223,100,SimpleNeuralNet,40,function,SGD,0.0005
188,8.360938489064215e-05,288,100,SimpleNeuralNet,40,function,SGD,0.0005
5,0.0012339288137687,105,100,SimpleNeuralNet,40,function,NAdam,0.0005
2,0.0011290684644612,102,100,SimpleNeuralNet,40,function,NAdam,0.0005
2,8.393576992174324e-05,102,100,SimpleNeuralNet,40,function,NAdam,0.0005
500,0.0007118282661418,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
496,0.0006817187827516,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
490,6.34988381448675e-05,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
500,0.0021400582083543,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
500,0.0018196548201626,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
500,0.0009679192047152,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
485,0.0007053792246386,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.0001
500,0.0007345701446712,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.0001
497,6.120862044696824e-05,500,100,SimpleNeuralNet,10,ReLU,NAdam,0.0001
500,0.000707021995269,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
499,0.0006876016947906,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
487,6.082111445450594e-05,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
500,0.0018106038175028,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
500,0.0021366146208229,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
500,0.001080102101899,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
498,0.0007416987070495,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.0001
496,0.0006824106132815,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.0001
500,6.446989407564857e-05,500,100,SimpleNeuralNet,15,ReLU,NAdam,0.0001
496,0.0007142089896701,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
500,0.0006877904180759,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
498,6.266379971571611e-05,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
500,0.0016905512072128,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
500,0.0015772269090136,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
500,0.0008579159856534,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
499,0.0007309472821906,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.0001
491,0.0006857408759278,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.0001
483,5.9593685536950025e-05,500,100,SimpleNeuralNet,20,ReLU,NAdam,0.0001
495,0.0006994560892025,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
499,0.0006780394301319,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
500,6.248026339240404e-05,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
500,0.0020946694619618,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
500,0.0017268502983062,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
500,0.0007757160444869,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
483,0.0007015155077208,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.0001
496,0.0006734445239898,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.0001
489,6.23310581222562e-05,500,100,SimpleNeuralNet,25,ReLU,NAdam,0.0001
483,0.0007010387646471,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
491,0.0006728388442259,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
493,6.390262822303823e-05,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
500,0.0017908527069659,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
500,0.0020911214141485,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
500,0.0009911906088879,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
499,0.0006991163469514,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.0001
499,0.0006844357904667,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.0001
496,6.223413632400078e-05,500,100,SimpleNeuralNet,30,ReLU,NAdam,0.0001
497,0.0006904418021785,500,100,SimpleNeuralNet,35,ReLU,Adam,0.0001
492,0.000672725166299,500,100,SimpleNeuralNet,35,ReLU,Adam,0.0001
490,6.134045560545411e-05,500,100,SimpleNeuralNet,35,ReLU,Adam,0.0001
500,0.0019274743946033,500,100,SimpleNeuralNet,35,ReLU,SGD,0.0001
500,0.0020494475622867,500,100,SimpleNeuralNet,35,ReLU,SGD,0.0001
500,0.0012640199233278,500,100,SimpleNeuralNet,35,ReLU,SGD,0.0001
489,0.0006994592564017,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.0001
498,0.000667141061967,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.0001
498,6.0783074459902224e-05,500,100,SimpleNeuralNet,35,ReLU,NAdam,0.0001
490,0.0006955828771428,500,100,SimpleNeuralNet,40,ReLU,Adam,0.0001
483,0.0006789941352226,500,100,SimpleNeuralNet,40,ReLU,Adam,0.0001
500,6.117749188101235e-05,500,100,SimpleNeuralNet,40,ReLU,Adam,0.0001
500,0.0017365063098858,500,100,SimpleNeuralNet,40,ReLU,SGD,0.0001
500,0.0016663929567938,500,100,SimpleNeuralNet,40,ReLU,SGD,0.0001
500,0.0009814401824118,500,100,SimpleNeuralNet,40,ReLU,SGD,0.0001
495,0.0006891309825891,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.0001
495,0.0006717064610499,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.0001
493,6.107248711648352e-05,500,100,SimpleNeuralNet,40,ReLU,NAdam,0.0001
499,0.0007928820992147,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
492,0.000759893766639,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
500,6.796153964571704e-05,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
500,0.0017003538960103,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
500,0.0015984873007921,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
500,0.0008415551599193,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
499,0.0007904003755912,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.0001
499,0.0007621289006649,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.0001
490,6.764338301130483e-05,500,100,SimpleNeuralNet,10,Tanh,NAdam,0.0001
492,0.0007705448858688,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
491,0.0007357375184917,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
456,6.758557970963861e-05,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
500,0.00167547627204,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
500,0.0016586283383541,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
500,0.0003424134796391,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
497,0.0007684817386665,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.0001
495,0.0007567752316705,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.0001
495,6.744358037626778e-05,500,100,SimpleNeuralNet,15,Tanh,NAdam,0.0001
498,0.000765101244537,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
487,0.0007369258454337,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
478,6.724167506126421e-05,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
500,0.0017121998255687,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
500,0.0012180016302547,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
500,0.0006166759562238,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
495,0.0007375235348663,500,100,SimpleNeuralNet,20,Tanh,NAdam,0.0001
494,0.0007343954365776,500,100,SimpleNeuralNet,20,Tanh,NAdam,0.0001
498,6.560383002465417e-05,500,100,SimpleNeuralNet,20,Tanh,NAdam,0.0001
498,0.0007552235747529,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
499,0.0007272617058031,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
490,6.61372971900728e-05,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
500,0.0015753239172176,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
500,0.0018256878373602,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
500,0.0006430564972121,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
493,0.0007634364096916,500,100,SimpleNeuralNet,25,Tanh,NAdam,0.0001
499,0.0007313737674764,500,100,SimpleNeuralNet,25,Tanh,NAdam,0.0001
472,6.580013273177718e-05,500,100,SimpleNeuralNet,25,Tanh,NAdam,0.0001
499,0.0007433087232799,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
498,0.0007258761363115,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
495,6.642980616429478e-05,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
500,0.0016035893996021,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
500,0.0017378699841466,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
500,0.0006142778943727,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
489,0.0007559444752678,500,100,SimpleNeuralNet,30,Tanh,NAdam,0.0001
492,0.0007252623518056,500,100,SimpleNeuralNet,30,Tanh,NAdam,0.0001
489,6.612862733410678e-05,500,100,SimpleNeuralNet,30,Tanh,NAdam,0.0001
500,0.0007409027127425,500,100,SimpleNeuralNet,35,Tanh,Adam,0.0001
499,0.0007302996433103,500,100,SimpleNeuralNet,35,Tanh,Adam,0.0001
485,6.581804188698471e-05,500,100,SimpleNeuralNet,35,Tanh,Adam,0.0001
500,0.0017067319408311,500,100,SimpleNeuralNet,35,Tanh,SGD,0.0001
500,0.0017686803125655,500,100,SimpleNeuralNet,35,Tanh,SGD,0.0001
500,0.0008028181193,500,100,SimpleNeuralNet,35,Tanh,SGD,0.0001
495,0.0007466298382882,500,100,SimpleNeuralNet,35,Tanh,NAdam,0.0001
489,0.0007349624205953,500,100,SimpleNeuralNet,35,Tanh,NAdam,0.0001
496,6.57990434096156e-05,500,100,SimpleNeuralNet,35,Tanh,NAdam,0.0001
499,0.0007396333487832,500,100,SimpleNeuralNet,40,Tanh,Adam,0.0001
499,0.000723455145483,500,100,SimpleNeuralNet,40,Tanh,Adam,0.0001
477,6.548472705743144e-05,500,100,SimpleNeuralNet,40,Tanh,Adam,0.0001
500,0.0015141300153501,500,100,SimpleNeuralNet,40,Tanh,SGD,0.0001
500,0.0015421588904091,500,100,SimpleNeuralNet,40,Tanh,SGD,0.0001
500,0.0007835386714356,500,100,SimpleNeuralNet,40,Tanh,SGD,0.0001
498,0.0007362027362955,500,100,SimpleNeuralNet,40,Tanh,NAdam,0.0001
497,0.0007234182271544,500,100,SimpleNeuralNet,40,Tanh,NAdam,0.0001
480,6.523775354324856e-05,500,100,SimpleNeuralNet,40,Tanh,NAdam,0.0001
494,0.0008070364212731,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
499,0.0007737685024605,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
499,6.958354489128213e-05,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
500,0.0016534353771986,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
500,0.002361740711755,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
500,0.0011764812128293,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
499,0.0007997689883088,500,100,SimpleNeuralNet,10,Sigmoid,NAdam,0.0001
497,0.0007788771213325,500,100,SimpleNeuralNet,10,Sigmoid,NAdam,0.0001
491,6.934296262830384e-05,500,100,SimpleNeuralNet,10,Sigmoid,NAdam,0.0001
500,0.0007969970188073,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
497,0.0007743696166599,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
478,6.83096736830879e-05,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
500,0.0015499695814624,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.0015113217546321,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.0002954879273175,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.0007960388950055,500,100,SimpleNeuralNet,15,Sigmoid,NAdam,0.0001
495,0.00076639780678,500,100,SimpleNeuralNet,15,Sigmoid,NAdam,0.0001
495,6.767593557638113e-05,500,100,SimpleNeuralNet,15,Sigmoid,NAdam,0.0001
497,0.0007844524318155,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
497,0.0007647707092941,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
485,6.792108017852662e-05,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
500,0.0020263912163497,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
500,0.0018962991756411,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
500,0.000328448412833,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
482,0.0008018011337254,500,100,SimpleNeuralNet,20,Sigmoid,NAdam,0.0001
500,0.0007706930298531,500,100,SimpleNeuralNet,20,Sigmoid,NAdam,0.0001
493,6.77025347326152e-05,500,100,SimpleNeuralNet,20,Sigmoid,NAdam,0.0001
496,0.000775932439429,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
499,0.0007665603145014,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
486,6.757821232547256e-05,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
500,0.0013343900253033,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.0018382904743131,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.0004506344274875,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.0007911441967695,500,100,SimpleNeuralNet,25,Sigmoid,NAdam,0.0001
497,0.0007577415714303,500,100,SimpleNeuralNet,25,Sigmoid,NAdam,0.0001
500,6.770948578023387e-05,500,100,SimpleNeuralNet,25,Sigmoid,NAdam,0.0001
495,0.0007833721538861,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
499,0.0007647142598718,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
482,6.737464201336028e-05,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
500,0.001587441139996,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
500,0.0014480345744851,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
500,0.0003097056342025,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
496,0.0007758464918361,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0001
499,0.0007581145295114,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0001
495,6.739784225120863e-05,500,100,SimpleNeuralNet,30,Sigmoid,NAdam,0.0001
497,0.0007851400818471,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0001
500,0.0007604613312053,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0001
498,6.754044951880339e-05,500,100,SimpleNeuralNet,35,Sigmoid,Adam,0.0001
500,0.0014866342091511,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0001
500,0.001228195121709,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0001
500,0.0002513158809558,500,100,SimpleNeuralNet,35,Sigmoid,SGD,0.0001
499,0.0007776749977354,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0001
498,0.0007583647072324,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0001
500,6.778525968594917e-05,500,100,SimpleNeuralNet,35,Sigmoid,NAdam,0.0001
500,0.0007847613111931,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0001
495,0.0007624189454807,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0001
492,6.756295862784464e-05,500,100,SimpleNeuralNet,40,Sigmoid,Adam,0.0001
500,0.0014905028515332,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0001
500,0.0011867620527707,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0001
500,0.0002847565246309,500,100,SimpleNeuralNet,40,Sigmoid,SGD,0.0001
499,0.0007683238675388,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0001
488,0.0007563217688896,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0001
491,6.757778658827266e-05,500,100,SimpleNeuralNet,40,Sigmoid,NAdam,0.0001
37,0.0012252568531708,137,100,SimpleNeuralNet,10,function,Adam,0.0001
12,0.0011229253190551,112,100,SimpleNeuralNet,10,function,Adam,0.0001
14,8.371859779481621e-05,114,100,SimpleNeuralNet,10,function,Adam,0.0001
500,0.0012313957293782,500,100,SimpleNeuralNet,10,function,SGD,0.0001
500,0.0011726484326867,500,100,SimpleNeuralNet,10,function,SGD,0.0001
500,0.000101604981589,500,100,SimpleNeuralNet,10,function,SGD,0.0001
91,0.0012249575201371,191,100,SimpleNeuralNet,10,function,NAdam,0.0001
7,0.0011233507834101,107,100,SimpleNeuralNet,10,function,NAdam,0.0001
11,8.37040980248746e-05,111,100,SimpleNeuralNet,10,function,NAdam,0.0001
60,0.0012261069203342,160,100,SimpleNeuralNet,15,function,Adam,0.0001
7,0.0011229767646274,107,100,SimpleNeuralNet,15,function,Adam,0.0001
13,8.367710412308811e-05,113,100,SimpleNeuralNet,15,function,Adam,0.0001
500,0.0012565723362264,500,100,SimpleNeuralNet,15,function,SGD,0.0001
500,0.0011224501044062,500,100,SimpleNeuralNet,15,function,SGD,0.0001
500,9.016723762526332e-05,500,100,SimpleNeuralNet,15,function,SGD,0.0001
70,0.0012253694361944,170,100,SimpleNeuralNet,15,function,NAdam,0.0001
14,0.0011236167962755,114,100,SimpleNeuralNet,15,function,NAdam,0.0001
10,8.370493457411945e-05,110,100,SimpleNeuralNet,15,function,NAdam,0.0001
14,0.0012261046739017,114,100,SimpleNeuralNet,20,function,Adam,0.0001
9,0.0011233744397437,109,100,SimpleNeuralNet,20,function,Adam,0.0001
8,8.369813052752569e-05,108,100,SimpleNeuralNet,20,function,Adam,0.0001
500,0.0012235457029899,500,100,SimpleNeuralNet,20,function,SGD,0.0001
500,0.0011229111345437,500,100,SimpleNeuralNet,20,function,SGD,0.0001
500,8.368675853393006e-05,500,100,SimpleNeuralNet,20,function,SGD,0.0001
22,0.0012266672906374,122,100,SimpleNeuralNet,20,function,NAdam,0.0001
8,0.0011231830677349,108,100,SimpleNeuralNet,20,function,NAdam,0.0001
10,8.374299347977135e-05,110,100,SimpleNeuralNet,20,function,NAdam,0.0001
15,0.00122663990025,115,100,SimpleNeuralNet,25,function,Adam,0.0001
6,0.0011235956463036,106,100,SimpleNeuralNet,25,function,Adam,0.0001
9,8.372233344491943e-05,109,100,SimpleNeuralNet,25,function,Adam,0.0001
500,0.0012290328931349,500,100,SimpleNeuralNet,25,function,SGD,0.0001
500,0.0011223980257113,500,100,SimpleNeuralNet,25,function,SGD,0.0001
500,8.376571430360289e-05,500,100,SimpleNeuralNet,25,function,SGD,0.0001
7,0.0012248179829643,107,100,SimpleNeuralNet,25,function,NAdam,0.0001
6,0.0011229383787238,106,100,SimpleNeuralNet,25,function,NAdam,0.0001
7,8.375868951268117e-05,107,100,SimpleNeuralNet,25,function,NAdam,0.0001
29,0.0012269913848327,129,100,SimpleNeuralNet,30,function,Adam,0.0001
6,0.0011237298512572,106,100,SimpleNeuralNet,30,function,Adam,0.0001
7,8.372651986859444e-05,107,100,SimpleNeuralNet,30,function,Adam,0.0001
499,0.0012239017747878,500,100,SimpleNeuralNet,30,function,SGD,0.0001
500,0.0011222105924032,500,100,SimpleNeuralNet,30,function,SGD,0.0001
500,8.382859154192715e-05,500,100,SimpleNeuralNet,30,function,SGD,0.0001
16,0.0012260632885334,116,100,SimpleNeuralNet,30,function,NAdam,0.0001
9,0.0011234962646264,109,100,SimpleNeuralNet,30,function,NAdam,0.0001
5,8.368659385649291e-05,105,100,SimpleNeuralNet,30,function,NAdam,0.0001
18,0.001227602427312,118,100,SimpleNeuralNet,35,function,Adam,0.0001
6,0.0011235157965974,106,100,SimpleNeuralNet,35,function,Adam,0.0001
7,8.371129809398111e-05,107,100,SimpleNeuralNet,35,function,Adam,0.0001
500,0.0012491523856886,500,100,SimpleNeuralNet,35,function,SGD,0.0001
